;tweetid;emoji;stance;emotion;toxic_multi
9613;1435594360733773824;['🙏🏾', '🌎'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9614;1438545235861180418;['😀', '👍'];believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9615;1425172982326984704;['🔊'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9616;1425197487023812617;['💩'];believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 1, 0, 0, 0, 0]
9617;1433321841863663621;['🇺🇦'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9618;1425369495095320578;['🙄'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[1, 0, 1, 1, 0, 1, 0, 0]
9620;1441120533307744260;['⚡', '🌎'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9621;1424405838911967237;['❌'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9622;1427637350121754628;['⬇️'];believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9623;1431611996990889986;['💧'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9625;1429275202219773957;['🌎'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9626;1438133001141977090;['❓', '❗'];believe;[0, 0, 0, 0, 1, 0, 1, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9627;1423538127361114113;['🇮🇳'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9628;1429810713955082243;['👉🏽'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9629;1430183615296688128;['🌎'];believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9632;1422496391641829439;['3⃣'];ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9635;1426360485029453827;['🥵', '🌳'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9637;1421232532314484736;['👇'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9639;1425570751634055170;['\U0001fab6'];believe;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9640;1425000020454088704;['🇪🇺'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9643;1433800814229852172;['❤️'];ambiguous;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9644;1426187015003967488;['👉'];believe;[0, 1, 0, 1, 1, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9645;1445035790002802689;['🇦🇹'];believe;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9646;1430557807070388228;['🙄'];deny;[0, 0, 1, 1, 0, 0, 0, 0, 0, 1];[1, 0, 1, 1, 1, 0, 1, 0]
9649;1422589031175524354;['🤨'];ambiguous;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9650;1433157036527652865;['👇'];ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9653;1439650041388576777;['👀'];believe;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 0, 0]
9654;1423958869848444928;['🎼', '🎶'];ambiguous;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9658;1441412994437578754;['🌍'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9659;1424749382113574913;['🤒'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9660;1433168862166593543;['😭'];believe;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9661;1428302320798945286;['‼️'];ambiguous;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9662;1441511409632878593;['🔵'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9663;1523661405702205440;['💯'];deny;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9664;1431432701811179522;['🙄'];ambiguous;[0, 1, 0, 0, 1, 0, 1, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9666;1422489367344463879;['👉'];ambiguous;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9667;1424875840924528641;['👀'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9668;1442450696972820492;['🌏', '👉'];believe;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9670;1441053213860536327;['🐸'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9673;1428751042062159874;['🌎'];believe;[1, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9674;1428204140958736391;['‼️'];ambiguous;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9675;1428258394616614914;['‼️'];ambiguous;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9677;1421101693962498054;['🥰'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9680;1442860284796801032;['🇲🇷'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9682;1440311015623647234;['👟'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9685;1433643624928104449;['🎧'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9686;1420762680646799362;['⚠️'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9689;1428021055508127746;['👇'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9690;1435839733679239169;['🙏'];believe;[0, 1, 0, 0, 1, 0, 1, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9692;1442776595077361670;['🆕'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9695;1442795907582418945;['➡️'];believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9697;1426086048682106886;['🇬🇧'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9703;1518485351496511488;['🔥'];deny;[1, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 0, 0]
9706;1432769670625603590;['👇'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9707;1429810030354878468;['💰'];believe;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9709;1576199393203527680;['💯'];deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9710;1426846125265465344;['💡', '🧩'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9711;1431605296259010562;['👇', '🤔'];ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9713;1435362285908807682;['📢'];believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9719;1428179589260582913;['‼️'];ambiguous;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9720;1441279982723076096;['🌈', '🌾'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9723;1570002913287704576;['🧐'];deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9725;1523686983876243456;['👏'];deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9726;1441426651783393282;['🇨🇦'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9729;1431960409053941764;['🤩'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9731;1436965808123621377;['💭'];believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9732;1439147442356854785;['😂'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9733;1432944091923365894;['⏱'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9734;1429825834932658182;['💯'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9735;1430619238276939784;['🙏'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9738;1433817498030333953;['🌎'];ambiguous;[0, 1, 0, 0, 1, 0, 1, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9739;1441482346830581763;['🔵'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9740;1445387208815435780;['➡️'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9741;1440665680462823445;['😊'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9742;1424654905344729088;['👇', '🌎'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9745;1561019833424269312;['👹'];deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9747;1440989820793327620;['👀'];believe;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9751;1564491773787140096;['🤣'];deny;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9752;1426300162419351552;['😡'];ambiguous;[1, 0, 1, 0, 0, 1, 0, 0, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0]
9753;1445954955295133705;['🌏'];believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9755;1436339932184731650;['🌏'];believe;[1, 0, 1, 1, 0, 1, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9757;1435597759978123268;['🤬'];ambiguous;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0]
9758;1430558268506525701;['😫'];ambiguous;[1, 1, 0, 1, 0, 1, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9760;1425173607706238977;['👀'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9762;1430883818727043076;['🌍'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9763;1430485329203449856;['🇮🇳'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9765;1441475425620963328;['🙏'];believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9768;1427604901543268356;['✊'];ambiguous;[1, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9769;1439020370670071809;['💦'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9770;1426601505277325319;['🚗'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 1, 0, 0, 0, 0, 0]
9771;1435243819574829061;['🇮🇳'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9773;1426311908857049089;['😢'];ambiguous;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9774;1428253855494639617;['‼️'];ambiguous;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9776;1445704685352931338;['💚'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9777;1443150441156644864;['💙'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9779;1427667231140364295;['➡️'];believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9780;1443969154445348881;['📢'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9781;1433429478726795274;['🙏', '🌍'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9782;1426020251846672395;['🎊'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9784;1558219019861299200;['☝🏻'];deny;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9785;1426167151145193479;['🇨🇦'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9787;1426908521224835074;['🎥'];believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9792;1433308747552677889;['👇'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9793;1427183189471031296;['📢'];ambiguous;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9794;1426132189109002240;['🖊️'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9795;1433676129072672771;['➡️'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9796;1422318798384754697;['🌎'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9801;1434610077160427521;['🌎'];believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9802;1434132255413256197;['🌏', '🌍', '🌎'];believe;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9803;1423850706407133184;['🙃'];deny;[1, 0, 1, 1, 0, 1, 1, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9805;1423392333698113543;['🤔'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9806;1423085219700170753;['🌱'];ambiguous;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9807;1438551106418880520;['🌎'];believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9808;1486734553351741442;['😂'];deny;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9809;1438165564543967235;['❗'];believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9813;1444233738888433666;['💯'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9814;1471227422301433864;['🙄'];deny;[1, 0, 1, 1, 0, 1, 1, 0, 0, 1];[0, 0, 0, 0, 1, 0, 0, 0]
9816;1440678046151761924;['♻️', '✅'];believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9820;1445882389872447489;['🌎'];believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9825;1438025525855981568;['👇🏾'];believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 0, 0]
9831;1563631382064234496;['🙄'];deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9833;1441044133787750403;['🧡'];believe;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9836;1432202861010554880;['3⃣'];believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9838;1427045735162277892;['✨'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9839;1441671694389690369;['❗'];believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9840;1442867203003453442;['🇮🇹'];believe;[0, 1, 0, 0, 1, 0, 1, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9843;1438749673804738562;['💯'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9845;1428814762796883974;['♥️'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9846;1553661828554792961;['🧠'];deny;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9848;1494665907804721158;['🤣'];deny;[1, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9849;1433262822213967872;['🥴'];believe;[0, 0, 0, 1, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9850;1427652738406653958;['🌎'];ambiguous;[1, 0, 1, 1, 1, 1, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9851;1424987365190348805;['🌎'];ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9855;1444677924859305987;['🔴'];believe;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9856;1438129574097866752;['👇'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9858;1572637427289694208;['😂'];deny;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9859;1451467719660892160;['✊'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9861;1436396556454858765;['👏'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9863;1516770957775495175;['🤔'];deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9864;1424863640985952260;['👇'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9866;1442393727138361346;['😳'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9868;1428250624903286788;['‼️'];ambiguous;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9871;1569168094802870272;['🌎'];deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9873;1432420609712181249;['🔥'];ambiguous;[0, 1, 0, 0, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9874;1422384928453451777;['🤣'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 1, 0, 0, 0, 0, 0]
9876;1434141291672125441;['🔼'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9878;1425075292079525890;['❣️'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9882;1441431342311485440;['🌍'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9884;1438497211713683459;['1⃣'];believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9887;1422159846699376640;['👈'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9888;1431367640740622336;['🌴', '🌳'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9891;1422572973127467012;['🚨'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9893;1430468781160255490;['👉'];believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9895;1429836231479681024;['📺'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9897;1430510834644553729;['🎶'];believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9898;1425878552386412547;['🥵', '🤬'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 1, 0, 0, 0, 0]
9900;1430092759952732183;['👇🏻'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9903;1433174710955741189;['💚'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9906;1433315798370582529;['😇', '💐'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9909;1423182077307064320;['📢'];ambiguous;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9914;1429779401273757706;['🗣'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9917;1561517220249104384;['😂'];deny;[1, 0, 1, 1, 0, 1, 1, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9918;1425390784899993600;['👉'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9921;1427918191569817600;['🌍'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9922;1424882733571092481;['🙄'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 1, 0, 0, 0, 1, 0]
9923;1556949153447649280;['🤨'];deny;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9925;1573077688432357376;['🐀'];deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9929;1430279200766836736;['🥺', '💜'];believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9930;1443505508741173251;['🙌'];believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9931;1428167127727435781;['🥺'];ambiguous;[1, 0, 0, 1, 1, 0, 1, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9936;1424818770439200771;['🌍'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9938;1446496476901875750;['🌏'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9940;1433025590270087170;['🚨'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9945;1430527057054810120;['😚'];believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9947;1430483859599147013;['🌎'];believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9952;1442872289356177413;['🇮🇹'];believe;[1, 1, 0, 1, 1, 0, 1, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9954;1427922515796574209;['\U0001f7e0'];ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9955;1424372010348646403;['🤔'];believe;[1, 0, 1, 0, 0, 0, 0, 0, 0, 1];[1, 1, 1, 1, 1, 1, 1, 0]
9956;1428806272598482945;['🌏'];believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9957;1430916961991467010;['🚨'];believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1]
9960;1429326424545050624;['✊', '💚'];ambiguous;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
9961;1457720671828692995;['😚'];deny;[1, 1, 1, 1, 0, 1, 1, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1]
